type,date,time,time_count,radius,tweetID,keyframe,keyframe_name,author,message,latitude,longitude, location
mbdata,20140123185021,1850,2,3,500,2,POK Rally,truthforcadau,guess i need to find out about Hilel the Elder? anybody know? #inspiration #viktor-e,36.051,24.854,
mbdata,20140123185219,1852,2,3,514,2,POK Rally,POK,"The crowd cheers as Viktor-E sings their hit """"Stand Up Speak Up""""""""",,,
mbdata,20140123185225,1852,2,3,517,2,POK Rally,anaregents,"Viktor-e is playing """"stand up speak up"""" inspired by Ghandi very moving song""""",,,
mbdata,20140123185310,1853,2,3,536,2,POK Rally,Viktor-E,"'Stand Up Speak Up"""" has been covered by other bands across the world. see a mix at Viktor-E.kronos/ourmusic/standupspeakup/world""""",,,
mbdata,20140123185310,1853,2,3,537,2,POK Rally,truthforcadau,"Viktor-E playing my favorite """"Stand up Speak up""""! #POKRallyinthepark""""",36.051,24.854,
mbdata,20140123185505,1855,1,3,551,2,POK Rally,Viktor-E,Read what person inspired Bert to found Viktor-E: Viktor-E.kronos/theband/interviews,,,
mbdata,20140123185713,1857,1,3,558,2,POK Rally,POK,Next up: closing remarks by Sylvia Marek.,,,
mbdata,20140123185901,1859,1,3,564,2,POK Rally,POK,Sylvia thanks all the speakers and the band,,,
mbdata,20140123190000,1900,2,3,570,2,POK Rally,ourcountryourrights,Viktor-e playing for the next hour courtesy of the POK #POK,,,
mbdata,20140123190042,1900,2,3,577,2,POK Rally,ourcountryourrights,Come to the park and join us in social change #POK,,,
mbdata,20140123190200,1902,4,3,583,2,POK Rally,POK,Photos of the POK Rally in the Park: POK.kronos/rallyinthepark,,,
mbdata,20140123190200,1902,4,3,584,2,POK Rally,AbilaPost,Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost,,,
mbdata,20140123190200,1902,4,3,585,2,POK Rally,anaregents,Sylvia is back on stage i guess this is the end #POKrally,,,
mbdata,20140123190200,1902,4,3,586,2,POK Rally,footfingers,join the POK and make a differnce #POK,36.054,24.902,
mbdata,20140123190348,1903,2,3,588,2,POK Rally,POK,Sylvia reminds us all to make a difference everyday day to make the world a better place for all,,,
mbdata,20140123190348,1903,2,3,589,2,POK Rally,SaveOurWildlands,SOW wants to thank everyone who showed up to support them!,,,
mbdata,20140123190500,1905,4,3,594,2,POK Rally,POK,Stay with us to hear Viktor-E play in the Abila City Park!,,,
mbdata,20140123190500,1905,4,3,595,2,POK Rally,ourcountryourrights,"Thank you Sylvia, for a night of inspiration #POK",,,
mbdata,20140123190500,1905,4,3,596,2,POK Rally,ReggieWassali,speeches are done time for more tunes! #Viktor-e #POKRally,,,
mbdata,20140123190554,1905,4,3,598,2,POK Rally,maha_Homeland,Closing remarks by POK leader Sylvia Marek.,,,
mbdata,20140123190700,1907,6,4,603,2,POK Rally,POK,Syvlia thanks everyone for coming out to support the POK.,,,
mbdata,20140123190700,1907,6,4,604,2,POK Rally,maha_Homeland,Viktor-E returns to the stage.,,,
mbdata,20140123190700,1907,6,4,605,2,POK Rally,KronosStar,POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar,,,
mbdata,20140123190700,1907,6,4,606,2,POK Rally,AbilaPost,Viktor-E returns to the stage and will be playing for another hour or so #POKrally #AbilaPost,,,
mbdata,20140123190700,1907,6,4,607,2,POK Rally,anaregents,I wuz wrong! Viktor-e is going to play for an hour! #Viktor-e #POKrally,,,
mbdata,20140123190700,1907,6,4,608,2,POK Rally,truthforcadau,theyre playing Circles and if youre not here your missing out! #viktor-e #POK,36.051,24.854,
mbdata,20140123191000,1910,1,3,616,2,POK Rally,Viktor-E,What makes you dance? Viktor-E.kronos/ourlistenerstories,,,
mbdata,20140123191500,1915,4,3,628,2,POK Rally,AbilaPost,concerns of violence have proven to unfounded #POKrally #AbilaPost,,,
mbdata,20140123191500,1915,4,3,629,2,POK Rally,ourcountryourrights,Sittin' here in the park looking at the govt buildings and wonderig if they're worried 'cause change is comeing #POK,,,
mbdata,20140123191500,1915,4,3,630,2,POK Rally,truthforcadau,dancin time! thanks #POK thanks Sylvia! #POK is peace!,36.051,24.854,
mbdata,20140123191500,1915,4,3,631,2,POK Rally,truccotrucco,looks like im missing some Viktor-E! too bad gelatogalore didnt have a food stand at the rally #POK,36.059,24.856,
mbdata,20140123191607,1916,2,3,637,2,POK Rally,CentralBulletin,concerns of violence have proved unfounded #Abila #CentralBulletin,,,
mbdata,20140123191646,1916,2,3,639,2,POK Rally,FriendsOfKronos,#AbilaPOst are you joking? no violence? POK presence in the park is violence #POK,,,
mbdata,20140123191900,1919,1,3,647,2,POK Rally,anaregents,Viktor-e and POK party in the park!,,,
mbdata,20140123193000,1930,1,3,721,2,POK Rally,anaregents,Viktor-E rocks!,,,
mbdata,20140123194041,1940,1,3,789,2,POK Rally,roger_roger,WTH? Did the rally get?violent?,,,
mbdata,20140123194100,1941,4,3,792,2,POK Rally,FriendsOfKronos,gunfire at gelatogalore give ya one guess: POK terrorists,,,
mbdata,20140123194107,1941,4,3,802,2,POK Rally,FriendsOfKronos,what is Abila coming to? used to be a peaceful city before POK started their peaceful movement #POK #terror,,,
mbdata,20140123194133,1941,4,3,821,2,POK Rally,truccotrucco,why didnt i stay at the rally? im trapped in here the van is right outsdie the door,36.059,24.856,
mbdata,20140123194145,1941,4,3,833,2,POK Rally,roger_roger,WTH? Did the stupid rally get?violent?,,,
mbdata,20140123194203,1942,1,3,847,2,POK Rally,FriendsOfKronos,cop killed by POK terorists! where does the violence stop? #POK #terror,,,
mbdata,20140123194300,1943,2,3,866,2,POK Rally,ourcountryourrights,"good music, good message - Viktor-E and POK in the park #POK",,,
mbdata,20140123194300,1943,2,3,867,2,POK Rally,FriendsOfKronos,stay away from Gelatogalore terrorists shooting cops! #POK #terror,,,
mbdata,20140123194600,1946,3,3,956,2,POK Rally,anaregents,cops are leaving becuz there is too much love here #APDfail?#POKrules,,,
mbdata,20140123194641,1946,3,3,964,2,POK Rally,FriendsOfKronos,Sylvia's rally in the park just a distraction? #POK #terroristsnotasdumbastheylook,,,
mbdata,20140123194647,1946,3,3,970,2,POK Rally,ReggieWassali,cops are leaving! cops are scared of the power of community #POKRally,,,
mbdata,20140123194700,1947,1,3,976,2,POK Rally,truthforcadau,cops are leaving without violence #peacerules #POK,36.051,24.854,
mbdata,20140123194813,1948,1,3,984,2,POK Rally,ourcountryourrights,cops are leaving - wonder what's going on #POK,,,
mbdata,20140123194900,1949,1,3,987,2,POK Rally,footfingers,the cops are scared of the people rising up against the system #POK,36.054,24.902,
mbdata,20140123195000,1950,2,3,994,2,POK Rally,anaregents,Viktor-E is playing Ode to Juliana which is so sad #RememberJuliana #RememberElian #POK,,,
mbdata,20140123195000,1950,2,3,995,2,POK Rally,ourcountryourrights,Ode to Juliana is a beautiful song - she'd be here if gastech hadn't killed her #POK,,,
mbdata,20140123200613,2006,1,3,1097,2,POK Rally,FriendsOfKronos,businesses around gelatogalore being evacuated out of danger from POK terrorists,,,
mbdata,20140123200709,2007,1,3,1118,2,POK Rally,FriendsOfKronos,wait! POK terrorists with hostages these are the kidnapped people from gastech!,,,
mbdata,20140123201000,2010,1,3,1129,2,POK Rally,anaregents,last song by Viktor-E. what a nite!,,,
mbdata,20140123201300,2013,2,3,1168,2,POK Rally,ourcountryourrights,rally is breaking up - peacefully tonight but next time... #POK,,,
mbdata,20140123201300,2013,2,3,1169,2,POK Rally,FriendsOfKronos,its a standoff what do you know? cops dont do anything at rally they dont do anything at shooting #POK,,,
mbdata,20140123201501,2015,2,3,1180,2,POK Rally,anaregents,rallys over can't wait for the next one.?Thanks Sylvia! #POK,,,
mbdata,20140123201501,2015,2,3,1181,2,POK Rally,FriendsOfKronos,just admit it Sylvia Marek you are a terrorist POK are terrorists and you orchestrated all this #POK #terror,,,
mbdata,20140123201801,2018,1,3,1191,2,POK Rally,FriendsOfKronos,why has no one put it together? black van shooter rally hostages = POK rally distraction for POK kidnapping #POK #terror,,,
mbdata,20140123202500,2025,1,3,1230,2,POK Rally,redisrad,"Mikal, Oso - are you still at the rally? can I crash at your place? no telling when I can get home tonite #couchsurf",,,
mbdata,20140123202733,2027,1,3,1246,2,POK Rally,FriendsOfKronos,no amount of greenwashing can clean your terror organization Sylvia #POK #terror,,,
mbdata,20140123204844,2048,1,3,1327,2,POK Rally,truccotrucco,shuoldve stayed at the rally #standoff,36.059,24.856,
ccdata,20140123170000,1700,1,3,10,1,Emergency Dispatch,DISPATCH,KEEP THE PEACE-CROWD CONTROL/ABILA CITY PARK,,,Egeou St / Parla St
ccdata,20140123170210,1702,1,3,11,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,N. Els St / N. Polvo St
ccdata,20140123170513,1705,1,3,20,1,Emergency Dispatch,DISPATCH,PARK CHECK,,,2099 Sannan Pky
ccdata,20140123171102,1711,3,3,34,1,Emergency Dispatch,DISPATCH,DISTURBANCE-NOISE,,,3654 N. Barwyn St
ccdata,20140123171153,1711,3,3,38,1,Emergency Dispatch,DISPATCH,ALARM-SECURE NO CRIME,,,3815 N. Blant St
ccdata,20140123171159,1711,3,3,41,1,Emergency Dispatch,DISPATCH,MISDEMEANOR ASSAULT-IN PROGRESS,,,N. Dentro St / N. Omirou St
ccdata,20140123171447,1714,1,3,55,1,Emergency Dispatch,DISPATCH,SUBJECT STOP,,,3815 N. Barwyn St
ccdata,20140123171501,1715,2,3,57,1,Emergency Dispatch,DISPATCH,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,436 Zefirou Ave
ccdata,20140123171513,1715,2,3,60,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,3703 N. Pilau St
ccdata,20140123171600,1716,1,3,70,1,Emergency Dispatch,DISPATCH,INCOMPLETE CALL FOR POLICE,,,N/A
ccdata,20140123171725,1717,1,3,71,1,Emergency Dispatch,DISPATCH,BUSINESS CHECK,,,898 N. Utanfor St
ccdata,20140123171800,1718,2,3,78,1,Emergency Dispatch,DISPATCH,VEHICLE ACCIDENT-REPORT,,,N. Spetson St / N. Arkadou St
ccdata,20140123171833,1718,2,3,82,1,Emergency Dispatch,DISPATCH,CHECK ON HAZARD,,,4304 N. Arbete St
ccdata,20140123171900,1719,1,3,90,1,Emergency Dispatch,DISPATCH,DISTURBANCE-NOISE,,,3177 N. Gounaraki St
ccdata,20140123172100,1721,1,3,98,1,Emergency Dispatch,DISPATCH,INCOMPLETE CALL FOR POLICE,,,N/A
ccdata,20140123172200,1722,3,3,102,1,Emergency Dispatch,DISPATCH,VEHICLE ACCIDENT-REPORT,,,2582 N. Parla St
ccdata,20140123172247,1722,3,3,104,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,4133 N. Androutsou St
ccdata,20140123172251,1722,3,3,105,1,Emergency Dispatch,DISPATCH,ALARM-SECURE NO CRIME,,,4357 N. Blant St
ccdata,20140123172322,1723,1,3,109,1,Emergency Dispatch,DISPATCH,SUBJECT STOP,,,4252 N. Bairn St
ccdata,20140123172545,1725,2,3,129,1,Emergency Dispatch,DISPATCH,MISDEMEANOR ASSAULT-IN PROGRESS,,,N. Gounaraki St / N. Bairn Stt
ccdata,20140123172551,1725,2,3,132,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,Rist Way / Niovis St
ccdata,20140123172642,1726,2,3,141,1,Emergency Dispatch,DISPATCH,INCOMPLETE CALL FOR POLICE,,,N/A
ccdata,20140123172658,1726,2,3,145,1,Emergency Dispatch,DISPATCH,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,2673 N. Androutsou St
ccdata,20140123172700,1727,2,3,152,1,Emergency Dispatch,DISPATCH,SUBJECT STOP,,,3351 N. Tzavella St
ccdata,20140123172745,1727,2,3,156,1,Emergency Dispatch,DISPATCH,DISTURBANCE-NOISE,,,3198 N. Gounaraki St
ccdata,20140123172802,1728,1,3,160,1,Emergency Dispatch,DISPATCH,CROWD CONTROL-STREET CLOSURE,,,N. Parla St from Egeou Ave North to N. Alm St
ccdata,20140123172900,1729,1,3,166,1,Emergency Dispatch,DISPATCH,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,N. Pilau St / N. Carnero St
ccdata,20140123173200,1732,1,3,178,1,Emergency Dispatch,DISPATCH,ALARM-SECURE NO CRIME,,,3234 N. Avionos St
ccdata,20140123173400,1734,1,3,191,1,Emergency Dispatch,DISPATCH,VEHICLE ACCIDENT-REPORT,,,N. Taxiarchon St / N. Arkadou St
ccdata,20140123173501,1735,1,3,193,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,N. Artakis St / N. Evzonon St
ccdata,20140123173611,1736,1,3,198,1,Emergency Dispatch,DISPATCH,PARK CHECK,,,2999 N. Arkadiou St
ccdata,20140123173802,1738,2,3,201,1,Emergency Dispatch,DISPATCH,BUSINESS CHECK,,,S. Achilleos St / S. Utanfor St
ccdata,20140123173814,1738,2,3,204,1,Emergency Dispatch,DISPATCH,INCOMPLETE CALL FOR POLICE,,,N/A
ccdata,20140123173900,1739,1,3,205,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,2014 Sannan Pky
ccdata,20140123174056,1740,1,3,207,1,Emergency Dispatch,DISPATCH,SUBJECT STOP,,,N. Berlau St / N. Taxiarchon Ave
ccdata,20140123174100,1741,1,3,208,1,Emergency Dispatch,DISPATCH,DISTURBANCE-NOISE,,,4777 N. Arkadou St
ccdata,20140123174200,1742,2,3,213,1,Emergency Dispatch,DISPATCH,VEHICLE ACCIDENT-REPORT,,,Vissaraki St / Rist Way
ccdata,20140123174231,1742,2,3,217,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,N. Alexandrias St / N. Evzonon St
ccdata,20140123174309,1743,1,3,220,1,Emergency Dispatch,DISPATCH,MISDEMEANOR ASSAULT-IN PROGRESS,,,2211 N. Artakis St
ccdata,20140123174400,1744,1,3,223,1,Emergency Dispatch,DISPATCH,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,1439 N. Utanfor St
ccdata,20140123174611,1746,1,3,227,1,Emergency Dispatch,DISPATCH,ALARM-SECURE NO CRIME,,,2411 N. Averof St
ccdata,20140123174900,1749,1,3,233,1,Emergency Dispatch,DISPATCH,VEHICLE ACCIDENT-REPORT,,,N. Pilau St / N. Barwyn St
ccdata,20140123175000,1750,1,3,238,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,N. Taxiarchon Ave / N. Alm St
ccdata,20140123175123,1751,1,3,240,1,Emergency Dispatch,DISPATCH,SUBJECT STOP,,,N. Carnero St / N. Omirou St
ccdata,20140123175232,1752,1,3,242,1,Emergency Dispatch,DISPATCH,BUSINESS CHECK,,,N. Agisilaou St / N. Lumen St
ccdata,20140123175359,1753,1,3,251,1,Emergency Dispatch,DISPATCH,INCOMPLETE CALL FOR POLICE,,,N/A
ccdata,20140123180401,1804,2,3,267,1,Emergency Dispatch,DISPATCH,ALARM-SECURE NO CRIME,,,3247 N. Mikonou St
ccdata,20140123180447,1804,2,3,273,1,Emergency Dispatch,DISPATCH,DISTURBANCE-NOISE,,,101 Vatopediou Rd
ccdata,20140123180515,1805,1,3,276,1,Emergency Dispatch,DISPATCH,SUBJECT STOP,,,1919 N. Pilau St
ccdata,20140123180615,1806,1,3,281,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,2978 N. Taxiarchon Ave
ccdata,20140123180752,1807,1,3,284,1,Emergency Dispatch,DISPATCH,PARK CHECK,,,3301 N. Taxiarchon Ave
ccdata,20140123180922,1809,1,3,287,1,Emergency Dispatch,DISPATCH,MISDEMEANOR ASSAULT-IN PROGRESS,,,5367 N. Averof St
ccdata,20140123181002,1810,1,3,291,1,Emergency Dispatch,DISPATCH,VANDALISM-REPORT,,,6055 N. Desafio St
ccdata,20140123181349,1813,1,3,300,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,Rist Way / Exadakitiou Way
ccdata,20140123181413,1814,1,3,304,1,Emergency Dispatch,DISPATCH,BUSINESS CHECK,,,2197 Rist Way
ccdata,20140123181533,1815,1,3,313,1,Emergency Dispatch,DISPATCH,INCOMPLETE CALL FOR POLICE,,,N/A
ccdata,20140123181634,1816,1,3,316,1,Emergency Dispatch,DISPATCH,SUBJECT STOP,,,N. Pilau St / N. Aveny St
ccdata,20140123181755,1817,1,3,319,1,Emergency Dispatch,DISPATCH,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,781 S. Maskin St
ccdata,20140123182000,1820,1,3,322,1,Emergency Dispatch,DISPATCH,CHECK ON HAZARD,,,3776 N. Scarkeme St
ccdata,20140123182144,1821,1,3,324,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,5607 N. Bilar St
ccdata,20140123182500,1825,1,3,328,1,Emergency Dispatch,DISPATCH,ALARM-SECURE NO CRIME,,,4678 N. Delfon St
ccdata,20140123183000,1830,1,3,336,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,N. Taxiarchon Ave / N. Agiasou St
ccdata,20140123183100,1831,1,3,337,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,N. Carnero St / N. Pilai St
ccdata,20140123183221,1832,3,3,339,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,N. Pilau St / N. Aveny St
ccdata,20140123183223,1832,3,3,340,1,Emergency Dispatch,DISPATCH,PARK CHECK,,,3801 N. Spetson St
ccdata,20140123183224,1832,3,3,341,1,Emergency Dispatch,DISPATCH,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,1218 Ipsilantou Ave
ccdata,20140123183418,1834,1,3,348,1,Emergency Dispatch,DISPATCH,SUBJECT STOP,,,S. Maskin St / S. Eleftherias St
ccdata,20140123183500,1835,1,3,354,1,Emergency Dispatch,DISPATCH,DISTURBANCE-NOISE,,,3114 N. Asiant St
ccdata,20140123183725,1837,1,3,355,1,Emergency Dispatch,DISPATCH,BUSINESS CHECK,,,3799 N. Taxiarchon Ave
ccdata,20140123183800,1838,1,3,358,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,N. Bilar St / N. Ketallinias St
ccdata,20140123184000,1840,3,3,363,1,Emergency Dispatch,DISPATCH,POSSIBLE FIRE-REPORT,,,N. Achilleos St / N. Madeg St
ccdata,20140123184000,1840,3,3,364,1,Emergency Dispatch,DISPATCH,POSSIBLE FIRE-REPORT,,,N. Madeg St / N. Acera St
ccdata,20140123184032,1840,3,3,366,1,Emergency Dispatch,DISPATCH,INCOMPLETE CALL FOR POLICE,,,N/A
ccdata,20140123184100,1841,1,3,374,1,Emergency Dispatch,DISPATCH,MISDEMEANOR ASSAULT-IN PROGRESS,,,Makedonias St / S. Palmant St
ccdata,20140123184210,1842,2,3,381,1,Emergency Dispatch,DISPATCH,FIRE/MEDICS NEEDED-FIRE TRUCKS #41 AND #57 DISPATCHED TO FIRE,,,N. Achilleos St / N. Madeg St
ccdata,20140123184245,1842,2,3,385,1,Emergency Dispatch,DISPATCH,DISTURBANCE-NOISE,,,3455 N. Anntigonou St
ccdata,20140123184304,1843,3,3,388,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,N. Mattadou St / N. Anntigonou St
ccdata,20140123184321,1843,3,3,389,1,Emergency Dispatch,DISPATCH,ALL UNITS BROADCAST-BUILDING FIRE,,,N. Achilleos St / N. Madeg St
ccdata,20140123184328,1843,3,3,392,1,Emergency Dispatch,DISPATCH,VANDALISM-REPORT,,,N. Eira St / N. Sina Way
ccdata,20140123184400,1844,2,3,396,1,Emergency Dispatch,DISPATCH,POLICE NEEDED-POLICE UNITS #101 AND #220 DISPATCHED TO FIRE,,,N. Achilleos St / N. Madeg St
ccdata,20140123184441,1844,2,3,403,1,Emergency Dispatch,DISPATCH,ALARM-SECURE NO CRIME,,,2112 N. Aveny St
ccdata,20140123184522,1845,2,3,422,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,5066 N. Berlau St
ccdata,20140123184547,1845,2,3,434,1,Emergency Dispatch,DISPATCH,INCOMPLETE CALL FOR POLICE,,,N/A
ccdata,20140123184700,1847,4,3,457,1,Emergency Dispatch,DISPATCH,FIRE/MEDICS NEEDED-AMUBLANCE DISPATCHED TO FIRE,,,N. Achilleos St / N. Madeg St
ccdata,20140123184709,1847,4,3,468,1,Emergency Dispatch,DISPATCH,FIRE/MEDICS NEEDED-FIRE TRUCK #23 DISPATCHED TO FIRE,,,N. Achilleos St / N. Madeg St
ccdata,20140123184711,1847,4,3,472,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,N. Arbete St / N. Utmana St
ccdata,20140123184756,1847,4,3,481,1,Emergency Dispatch,DISPATCH,MISDEMEANOR ASSAULT-IN PROGRESS,,,N. Els St / N. Polvo St
ccdata,20140123184802,1848,1,3,489,1,Emergency Dispatch,DISPATCH,POLICE UNIT DISPATCHED-CROWD CONTROL,,,N. Achilleos St / N. Madeg St
ccdata,20140123184943,1849,1,3,495,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,Rist Way / N. Desafio St
ccdata,20140123185021,1850,1,3,501,1,Emergency Dispatch,DISPATCH,DISTURBANCE-NOISE,,,2491 N. Thessalias St
ccdata,20140123185200,1852,2,3,504,1,Emergency Dispatch,DISPATCH,ALARM-SECURE NO CRIME,,,3671 N. Valmai St
ccdata,20140123185237,1852,2,3,527,1,Emergency Dispatch,DISPATCH,INCOMPLETE CALL FOR POLICE,,,N/A
ccdata,20140123185501,1855,1,3,541,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,N. Arbete St / N. Oddisseos St
ccdata,20140123190200,1902,1,3,587,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,N. Arbete St / N. Spetson St
ccdata,20140123190348,1903,1,3,590,1,Emergency Dispatch,DISPATCH,DISTURBANCE-NOISE,,,N. Hacia St / N. Carretera St
ccdata,20140123190554,1905,1,3,599,1,Emergency Dispatch,DISPATCH,PARK CHECK,,,4999 N. Parla St
ccdata,20140123190700,1907,1,3,609,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,N. Thermopilon St / N. Carnero St
ccdata,20140123191000,1910,1,3,618,1,Emergency Dispatch,DISPATCH,ALARM-SECURE NO CRIME,,,2727 N. Thessalias St
ccdata,20140123191407,1914,1,3,626,1,Emergency Dispatch,DISPATCH,MISDEMEANOR ASSAULT-IN PROGRESS,,,5097 N. Asiant St
ccdata,20140123191607,1916,1,3,638,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,3398 N. Polvo St
ccdata,20140123191702,1917,1,3,645,1,Emergency Dispatch,DISPATCH,INCOMPLETE CALL FOR POLICE,,,N/A
ccdata,20140123191834,1918,1,3,646,1,Emergency Dispatch,DISPATCH,VEHICLE ACCIDENT - REPORT,,,1422 N. Souliou St
ccdata,20140123191900,1919,1,3,650,1,Emergency Dispatch,DISPATCH,VEHICLE ACCIDENT - NO OR UNKNOWN INJURIES,,,1422 N. Souliou St
ccdata,20140123192042,1920,3,3,664,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,N. Spetson St / N. Barabla St
ccdata,20140123192048,1920,3,3,665,1,Emergency Dispatch,DISPATCH,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,N. Scarkeme St / N. Bilar St
ccdata,20140123192059,1920,3,3,666,1,Emergency Dispatch,DISPATCH,FELONY HIT & RUN - IN PROGRESS-WITH INJURY,,,500 Block of N. Schaber Ave
ccdata,20140123192138,1921,1,3,674,1,Emergency Dispatch,DISPATCH,FELONY HIT & RUN-IN PROGRESS-WITH INJURY,,,547 N. Schaber Ave
ccdata,20140123192200,1922,1,3,679,1,Emergency Dispatch,DISPATCH,ALL UNITS BROADCAST-FELONY HIT & RUN-BLACK VAN/PARTIAL PLATE #L829,,,ALL UNITS
ccdata,20140123192300,1923,2,3,683,1,Emergency Dispatch,DISPATCH,FIRE/MEDICS DISPATCHED-PEDESTRIAN HIT & RUN,,,547 N. Schaber Ave
ccdata,20140123192344,1923,2,3,684,1,Emergency Dispatch,DISPATCH,CRIME SCENE INVESTIGATION-REQUEST,,,547 N. Schaber Ave
ccdata,20140123192415,1924,1,3,686,1,Emergency Dispatch,DISPATCH,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,Egeou Ave / Ipsilantou Ave
ccdata,20140123192500,1925,2,3,698,1,Emergency Dispatch,DISPATCH,DISTURBANCE-NOISE,,,N. Limnou St / Nikomidias St
ccdata,20140123192508,1925,2,3,705,1,Emergency Dispatch,DISPATCH,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,N. Hacia St / N. Brada St
ccdata,20140123192655,1926,1,3,712,1,Emergency Dispatch,DISPATCH,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,N. Antoniadou St / N. Estos St
ccdata,20140123192700,1927,1,3,717,1,Emergency Dispatch,DISPATCH,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,Profitou Ilia St / Egeou Ave
ccdata,20140123193000,1930,1,3,723,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,3701 Polvo St
ccdata,20140123193507,1935,2,3,731,1,Emergency Dispatch,DISPATCH,RECKLESS/HAZARADOUS DRIVER-IN PROGRESS,,,Egeou Ave / Polvo St
ccdata,20140123193558,1935,2,3,732,1,Emergency Dispatch,DISPATCH,PURSUIT-POLICE UNIT #253 IN PURSUIT,,,Egeou Ave / Nia Ave
ccdata,20140123193600,1936,1,3,743,1,Emergency Dispatch,DISPATCH,PURSUIT CONTINUES-POLICE UNITS #253 AND #357/SECOND UNIT JOINS,,,Egeou Ave / Limnou St
ccdata,20140123193700,1937,1,3,744,1,Emergency Dispatch,DISPATCH,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,S. Limnou St / S. Eleftherias St
ccdata,20140123193822,1938,1,3,745,1,Emergency Dispatch,DISPATCH,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,N. Limnou St / N. Achilleos St
ccdata,20140123193907,1939,2,3,748,1,Emergency Dispatch,DISPATCH,PURSUIT-CONTINUES-POLICE UNITS #253 AND #357,,,N. Limnou St / N. Alexandrias St
ccdata,20140123193940,1939,2,3,756,1,Emergency Dispatch,DISPATCH,INCOMPLETE CALL FOR POLICE,,,N/A
ccdata,20140123194000,1940,3,3,768,1,Emergency Dispatch,DISPATCH,FELONY ASSAULT/WEAPON-IN PROGRESS,,,N. Alexandrias St / N. Ithakis St
ccdata,20140123194022,1940,3,3,775,1,Emergency Dispatch,DISPATCH,DISTURBANCE-NOISE,,,1615 N. Omirou St
ccdata,20140123194041,1940,3,3,791,1,Emergency Dispatch,DISPATCH,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,3611 N. Berlau St
ccdata,20140123194100,1941,6,4,800,1,Emergency Dispatch,DISPATCH,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,3107 N. Alexandrias St
ccdata,20140123194107,1941,6,4,807,1,Emergency Dispatch,DISPATCH,TRAFFIC STOP,,,2708 N. Polvo St
ccdata,20140123194122,1941,6,4,817,1,Emergency Dispatch,DISPATCH,ALARM-SECURE NO CRIME,,,5101 N. Carden St
ccdata,20140123194129,1941,6,4,820,1,Emergency Dispatch,DISPATCH,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,N. Oddisseos St / N. Antoniadou St
ccdata,20140123194148,1941,6,4,841,1,Emergency Dispatch,DISPATCH,SUBJECT STOP,,,3277 N. Agentes St
ccdata,20140123194157,1941,6,4,845,1,Emergency Dispatch,DISPATCH,FIRE/MEDICS NEEDED-OFFICER DOWN,,,N. Alexandrias St / N. Ithakis St
